req_id,device_id,arrival_ms,deadline_ms
req-1544,edge-1,3829.12,514.49
req-1546,edge-2,3839.34,512.64
req-1548,edge-3,3834.38,507.35
req-1550,edge-5,3825.10,496.55
req-1552,edge-6,3832.95,498.95
req-1554,edge-8,3828.83,488.26
req-1556,edge-1,3847.47,491.31
req-1558,edge-2,3844.58,498.23
req-1560,edge-3,3842.85,486.91
req-1562,edge-4,3851.89,500.44
req-1564,edge-1,3866.49,486.63
req-1566,edge-2,3862.42,487.12
req-1568,edge-3,3874.54,512.30
req-1570,edge-4,3872.58,510.04
req-1572,edge-7,3864.44,508.41
req-1574,edge-9,3863.87,509.96
req-1576,edge-0,3899.18,488.43
req-1578,edge-0,3915.25,488.86
req-1580,edge-3,3906.11,511.96
req-1582,edge-5,3911.33,490.41
req-1584,edge-6,3910.15,502.72
req-1586,edge-0,3930.61,497.51
req-1588,edge-1,3928.30,499.10
req-1590,edge-2,3938.35,491.64
req-1592,edge-3,3920.26,509.44
req-1594,edge-0,3950.14,510.68
req-1596,edge-3,3952.78,494.32
req-1598,edge-8,3943.10,490.99
req-1600,edge-0,3979.69,497.35
req-1602,edge-1,3973.99,508.52
req-1604,edge-2,3969.62,505.46
req-1606,edge-4,3975.18,505.51
req-1608,edge-0,3988.75,491.26
req-1610,edge-1,3985.01,485.20
req-1612,edge-2,3995.60,512.00
req-1614,edge-5,3998.43,508.49
req-1616,edge-0,4005.28,504.99
req-1618,edge-2,4002.13,485.61
req-1620,edge-3,4015.12,500.93
req-1622,edge-4,4012.90,499.65
req-1624,edge-0,4025.86,494.78
req-1626,edge-5,4026.11,500.02
req-1628,edge-7,4026.97,492.12
req-1630,edge-0,4041.24,497.75
req-1632,edge-2,4059.47,504.62
req-1634,edge-9,4059.50,508.69
req-1636,edge-0,4075.21,497.34
req-1638,edge-1,4060.18,507.96
req-1640,edge-5,4068.19,506.81
req-1642,edge-7,4077.32,504.30
req-1644,edge-2,4080.63,499.79
req-1646,edge-0,4115.76,505.67
req-1648,edge-3,4115.15,498.89
req-1650,edge-6,4109.21,513.92
req-1652,edge-0,4127.27,493.09
req-1654,edge-2,4126.95,512.62
req-1656,edge-3,4128.89,486.66
req-1658,edge-4,4129.07,495.08
req-1660,edge-5,4131.18,503.24
req-1662,edge-8,4129.72,500.85
req-1664,edge-0,4142.34,506.49
req-1666,edge-3,4146.53,491.79
req-1668,edge-6,4153.97,507.01
req-1670,edge-7,4146.94,506.27
req-1672,edge-0,4163.44,507.52
req-1674,edge-1,4172.39,508.80
req-1676,edge-2,4161.66,510.72
req-1678,edge-3,4174.02,511.95
req-1680,edge-4,4178.93,503.44
req-1682,edge-3,4188.00,508.46
req-1684,edge-4,4189.06,502.93
req-1686,edge-6,4183.32,510.27
req-1688,edge-0,4202.49,510.82
req-1690,edge-2,4213.46,506.00
req-1692,edge-3,4203.13,514.21
req-1694,edge-0,4233.04,494.45
req-1696,edge-2,4228.28,485.02
req-1698,edge-3,4234.61,509.47
req-1700,edge-4,4228.40,505.94
req-1702,edge-0,4254.02,502.63
req-1704,edge-1,4242.09,507.39
req-1706,edge-2,4242.30,499.08
req-1708,edge-3,4258.86,514.85
req-1710,edge-4,4251.23,495.80
req-1712,edge-6,4250.55,505.37
req-1714,edge-1,4275.38,512.60
req-1716,edge-2,4277.61,494.77
req-1718,edge-3,4274.61,499.41
req-1720,edge-4,4262.78,505.37
req-1722,edge-0,4280.91,485.36
req-1724,edge-1,4297.08,491.69
req-1726,edge-3,4280.91,512.23
req-1728,edge-9,4298.96,485.79
req-1730,edge-0,4316.28,487.63
req-1732,edge-1,4319.09,502.83
req-1734,edge-2,4318.38,501.25
req-1736,edge-3,4315.86,488.55
req-1738,edge-4,4302.10,507.70
req-1740,edge-0,4332.29,488.67
req-1742,edge-1,4322.91,493.01
req-1744,edge-2,4326.40,511.19
req-1746,edge-3,4325.95,504.51
req-1748,edge-7,4330.97,489.40
req-1750,edge-8,4332.40,497.85
req-1752,edge-1,4352.66,509.35
req-1754,edge-2,4340.48,511.82
req-1756,edge-4,4351.24,507.35
req-1758,edge-0,4378.29,504.56
req-1760,edge-1,4363.45,514.16
req-1762,edge-2,4369.18,511.87
req-1764,edge-4,4377.11,503.25
req-1766,edge-6,4376.26,487.59
req-1768,edge-8,4379.75,490.33
req-1770,edge-1,4397.33,485.37
req-1772,edge-3,4399.09,499.66
req-1774,edge-6,4385.88,503.98
req-1776,edge-1,4410.06,495.33
req-1778,edge-2,4402.96,495.72
req-1780,edge-5,4411.08,487.47
req-1782,edge-0,4433.56,511.76
req-1784,edge-4,4424.22,509.68
req-1786,edge-5,4437.16,502.52
req-1788,edge-0,4458.77,504.94
req-1790,edge-1,4441.38,498.12
req-1792,edge-2,4459.33,506.57
req-1794,edge-3,4445.57,504.40
req-1796,edge-4,4441.97,499.74
req-1798,edge-5,4451.91,490.19
req-1800,edge-6,4452.92,506.74
req-1802,edge-0,4477.46,492.14
req-1804,edge-1,4471.47,489.01
req-1806,edge-2,4465.38,494.88
req-1808,edge-3,4467.79,490.60
req-1810,edge-4,4461.67,494.68
req-1812,edge-5,4470.24,510.39
req-1814,edge-6,4479.72,511.68
req-1816,edge-8,4474.58,510.07
req-1818,edge-2,4480.17,513.56
req-1820,edge-3,4496.45,485.01
req-1822,edge-4,4499.12,497.64
req-1824,edge-5,4490.32,509.38
req-1826,edge-6,4496.84,496.17
req-1828,edge-8,4494.94,496.60
req-1830,edge-0,4512.55,508.33
req-1832,edge-1,4514.11,500.61
req-1834,edge-2,4519.84,497.74
req-1836,edge-3,4502.17,507.96
req-1838,edge-4,4519.64,490.63
req-1840,edge-7,4506.18,506.93
req-1842,edge-8,4512.78,491.04
req-1844,edge-1,4533.32,512.72
req-1846,edge-4,4520.30,511.46
req-1848,edge-5,4524.80,500.21
req-1850,edge-9,4526.75,497.62
req-1852,edge-0,4544.41,491.04
req-1854,edge-2,4548.03,490.85
req-1856,edge-3,4559.97,504.87
req-1858,edge-6,4541.48,493.22
req-1860,edge-0,4563.52,513.49
req-1862,edge-1,4562.69,496.32
req-1864,edge-3,4571.94,493.54
req-1866,edge-4,4576.02,511.97
req-1868,edge-1,4589.62,491.24
req-1870,edge-3,4589.95,512.83
req-1872,edge-4,4582.08,487.93
req-1874,edge-1,4606.59,511.72
req-1876,edge-5,4611.33,492.52
req-1878,edge-2,4636.30,500.64
req-1880,edge-4,4630.13,504.02
req-1882,edge-8,4629.53,499.07
req-1884,edge-1,4643.85,493.80
req-1886,edge-3,4653.70,514.26
req-1888,edge-6,4647.74,493.54
req-1890,edge-0,4669.32,511.27
req-1892,edge-1,4674.52,505.17
req-1894,edge-2,4661.16,485.68
req-1896,edge-3,4672.24,512.06
req-1898,edge-0,4684.26,503.04
req-1900,edge-1,4689.32,486.44
req-1902,edge-2,4693.80,513.14
req-1904,edge-3,4685.81,491.06
req-1906,edge-6,4691.58,511.11
req-1908,edge-8,4696.26,510.89
req-1910,edge-0,4704.51,506.80
req-1912,edge-1,4709.40,494.63
req-1914,edge-2,4709.74,492.97
req-1916,edge-3,4718.96,506.68
req-1918,edge-6,4709.48,514.49
req-1920,edge-9,4717.83,490.95
req-1922,edge-3,4723.44,494.40
req-1924,edge-5,4725.02,491.44
req-1926,edge-6,4738.23,497.83
req-1928,edge-7,4729.34,499.11
req-1930,edge-0,4744.38,499.63
req-1932,edge-1,4743.27,496.40
req-1934,edge-2,4746.50,487.17
req-1936,edge-5,4747.18,509.80
req-1938,edge-7,4747.41,510.70
req-1940,edge-1,4761.32,508.29
req-1942,edge-4,4765.25,507.81
req-1944,edge-5,4778.25,514.23
req-1946,edge-7,4773.07,485.99
req-1948,edge-0,4780.23,489.00
req-1950,edge-2,4781.46,493.55
req-1952,edge-2,4815.63,511.04
req-1954,edge-4,4806.34,501.80
req-1956,edge-5,4806.24,508.59
req-1958,edge-6,4806.24,514.95
req-1960,edge-8,4813.97,508.52
req-1962,edge-0,4832.13,502.36
req-1964,edge-1,4821.50,486.92
req-1966,edge-2,4823.61,513.77
req-1968,edge-3,4826.83,500.68
req-1970,edge-4,4823.89,508.90
req-1972,edge-0,4854.28,503.64
req-1974,edge-1,4842.05,507.53
req-1976,edge-2,4848.58,490.97
req-1978,edge-3,4842.01,495.62
req-1980,edge-4,4850.87,513.21
req-1982,edge-5,4857.13,499.23
req-1984,edge-6,4856.74,503.94
req-1986,edge-7,4849.44,505.93
req-1988,edge-0,4863.32,511.55
req-1990,edge-1,4864.75,509.70
req-1992,edge-3,4863.42,490.65
req-1994,edge-6,4868.26,488.22
req-1996,edge-7,4864.66,511.46
req-1998,edge-0,4886.43,494.25
req-2000,edge-1,4892.76,487.78
req-2002,edge-2,4883.03,510.84
req-2004,edge-3,4893.46,488.84
req-2006,edge-7,4890.64,497.68
req-2008,edge-8,4884.54,486.36
req-2010,edge-1,4919.94,500.76
req-2012,edge-3,4905.22,511.79
req-2014,edge-7,4913.78,496.13
req-2016,edge-0,4920.75,512.08
req-2018,edge-2,4925.68,503.26
req-2020,edge-3,4921.25,506.20
req-2022,edge-0,4943.17,512.45
req-2024,edge-1,4943.87,502.77
req-2026,edge-4,4942.59,498.33
req-2028,edge-5,4947.10,501.12
req-2030,edge-6,4950.47,490.04
req-2032,edge-8,4942.86,489.38
req-2034,edge-0,4966.11,509.65
req-2036,edge-1,4962.98,496.86
req-2038,edge-2,4972.06,513.70
req-2040,edge-4,4969.04,502.16
req-2042,edge-5,4974.11,496.32
req-2044,edge-9,4963.98,503.47
req-2046,edge-5,4988.56,510.34
req-2048,edge-2,5016.35,492.36
req-2050,edge-3,5000.69,491.87
req-2052,edge-4,5004.60,506.62
req-2054,edge-9,5004.18,504.89
req-2056,edge-0,5024.50,500.86
req-2058,edge-1,5025.33,508.47
req-2060,edge-3,5033.96,494.79
req-2062,edge-5,5032.20,491.59
req-2064,edge-6,5023.52,514.79
req-2066,edge-0,5051.59,505.88
req-2068,edge-2,5059.46,513.60
req-2070,edge-3,5051.09,490.99
req-2072,edge-5,5049.46,513.93
req-2074,edge-0,5079.55,504.35
req-2076,edge-1,5067.17,486.34
req-2078,edge-2,5077.34,504.82
req-2080,edge-3,5073.18,506.60
req-2082,edge-4,5069.11,503.85
req-2084,edge-6,5076.38,500.57
req-2086,edge-7,5065.15,507.85
req-2088,edge-0,5085.93,506.35
req-2090,edge-2,5089.09,508.72
req-2092,edge-3,5096.17,514.14
req-2094,edge-5,5090.41,499.42
req-2096,edge-7,5098.26,497.48
req-2098,edge-9,5094.88,509.99
req-2100,edge-1,5115.94,506.30
req-2102,edge-3,5108.69,494.18
req-2104,edge-4,5117.67,495.53
req-2106,edge-6,5115.44,501.69
req-2108,edge-0,5121.31,489.96
req-2110,edge-3,5124.46,503.79
req-2112,edge-5,5139.50,489.19
req-2114,edge-6,5132.83,508.06
req-2116,edge-8,5134.46,498.55
req-2118,edge-2,5148.12,490.69
req-2120,edge-3,5143.40,502.73
req-2122,edge-4,5153.46,502.51
req-2124,edge-5,5145.07,499.75
req-2126,edge-7,5147.82,488.36
req-2128,edge-0,5165.57,507.67
req-2130,edge-3,5170.79,505.21
req-2132,edge-5,5169.70,507.37
req-2134,edge-7,5178.74,487.52
req-2136,edge-2,5185.06,490.72
req-2138,edge-3,5191.01,505.14
req-2140,edge-6,5183.07,501.20
req-2142,edge-7,5185.12,498.90
req-2144,edge-0,5213.10,487.49
req-2146,edge-2,5212.89,503.62
req-2148,edge-3,5204.35,485.34
req-2150,edge-4,5214.60,500.34
req-2152,edge-5,5202.74,491.15
req-2154,edge-3,5231.45,511.20
req-2156,edge-8,5229.14,506.53
req-2158,edge-1,5248.44,500.97
req-2160,edge-2,5243.00,505.21
req-2162,edge-3,5252.10,507.02
req-2164,edge-9,5244.87,504.29
req-2166,edge-1,5260.24,514.23
req-2168,edge-2,5262.33,490.76
req-2170,edge-7,5279.31,492.74
req-2172,edge-8,5277.90,513.46
req-2174,edge-0,5281.39,511.13
req-2176,edge-1,5299.10,491.36
req-2178,edge-3,5297.12,510.22
req-2180,edge-8,5290.31,501.07
req-2182,edge-1,5319.17,489.95
req-2184,edge-2,5307.01,487.69
req-2186,edge-3,5313.47,503.98
req-2188,edge-4,5304.76,514.93
req-2190,edge-1,5330.35,489.44
req-2192,edge-5,5327.01,486.31
req-2194,edge-6,5326.22,507.44
req-2196,edge-0,5340.38,507.20
req-2198,edge-3,5350.17,486.39
req-2200,edge-6,5346.77,505.36
req-2202,edge-1,5371.51,487.53
req-2204,edge-2,5370.33,510.05
req-2206,edge-4,5363.51,493.73
req-2208,edge-7,5365.10,491.84
req-2210,edge-0,5397.45,496.03
req-2212,edge-2,5380.55,514.69
req-2214,edge-3,5396.81,499.61
req-2216,edge-5,5386.81,502.28
req-2218,edge-0,5408.13,511.75
req-2220,edge-1,5419.58,493.12
req-2222,edge-3,5413.95,499.59
req-2224,edge-5,5417.81,496.96
req-2226,edge-0,5439.22,504.66
req-2228,edge-3,5420.80,498.22
req-2230,edge-0,5447.01,486.24
req-2232,edge-1,5458.33,507.26
req-2234,edge-2,5441.03,490.15
req-2236,edge-3,5445.51,511.54
req-2238,edge-5,5450.89,497.66
req-2240,edge-9,5454.92,501.87
req-2242,edge-0,5470.99,507.82
req-2244,edge-1,5475.78,489.44
req-2246,edge-3,5476.71,496.55
req-2248,edge-5,5472.22,486.37
req-2250,edge-6,5465.68,502.98
req-2252,edge-0,5487.91,500.46
req-2254,edge-1,5480.37,503.59
req-2256,edge-2,5496.69,495.89
req-2258,edge-4,5489.04,493.21
req-2260,edge-8,5487.90,504.50
req-2262,edge-0,5517.98,485.78
req-2264,edge-1,5509.71,510.57
req-2266,edge-5,5509.32,512.00
req-2268,edge-9,5512.67,508.04
req-2270,edge-0,5536.85,509.69
req-2272,edge-1,5530.51,494.84
req-2274,edge-2,5538.43,490.65
req-2276,edge-3,5525.54,499.85
req-2278,edge-6,5533.49,503.78
req-2280,edge-1,5558.29,506.51
req-2282,edge-3,5559.43,507.89
req-2284,edge-4,5548.57,509.63
req-2286,edge-5,5547.31,494.01
req-2288,edge-7,5555.11,485.30
req-2290,edge-1,5564.96,489.17
req-2292,edge-2,5566.33,496.95
req-2294,edge-3,5571.80,503.06
req-2296,edge-9,5573.21,499.22
req-2298,edge-0,5586.65,500.47
req-2300,edge-2,5594.95,490.72
req-2302,edge-3,5581.73,497.96
req-2304,edge-4,5587.42,492.28
req-2306,edge-0,5602.75,504.22
req-2308,edge-1,5609.68,514.33
req-2310,edge-2,5607.35,486.30
req-2312,edge-3,5602.07,494.86
req-2314,edge-7,5615.33,503.45
req-2316,edge-0,5639.34,509.08
req-2318,edge-1,5625.78,508.58
req-2320,edge-2,5622.35,498.69
req-2322,edge-3,5631.55,509.21
req-2324,edge-5,5629.29,491.33
req-2326,edge-7,5620.69,488.01
req-2328,edge-1,5657.88,498.93
req-2330,edge-2,5649.01,487.82
req-2332,edge-4,5646.30,486.93
req-2334,edge-5,5659.97,505.38
req-2336,edge-8,5642.58,509.44
req-2338,edge-0,5671.58,486.67
req-2340,edge-3,5673.39,504.37
req-2342,edge-4,5666.59,489.85
req-2344,edge-6,5665.42,500.43
req-2346,edge-7,5678.74,488.48
req-2348,edge-0,5690.66,500.27
req-2350,edge-3,5696.91,502.03
req-2352,edge-4,5696.59,505.34
req-2354,edge-6,5693.34,505.71
req-2356,edge-0,5712.15,486.22
req-2358,edge-2,5716.42,486.66
req-2360,edge-3,5718.94,495.71
req-2362,edge-4,5700.53,504.43
req-2364,edge-5,5702.22,513.14
req-2366,edge-7,5714.37,509.89
req-2368,edge-0,5726.04,499.00
req-2370,edge-1,5732.90,492.78
req-2372,edge-2,5732.33,503.97
req-2374,edge-3,5724.12,500.48
req-2376,edge-4,5721.38,501.65
req-2378,edge-5,5728.06,513.89
req-2380,edge-6,5725.33,500.33
req-2382,edge-4,5754.69,501.49
req-2384,edge-0,5774.65,513.96
req-2386,edge-1,5779.71,496.37
req-2388,edge-2,5777.15,514.88
req-2390,edge-5,5761.67,486.64
req-2392,edge-1,5780.08,497.60
req-2394,edge-3,5782.64,510.12
req-2396,edge-6,5793.22,505.16
req-2398,edge-1,5809.47,508.15
req-2400,edge-4,5813.43,503.46
req-2402,edge-9,5805.30,492.32
req-2404,edge-2,5838.66,508.11
req-2406,edge-3,5838.69,509.09
req-2408,edge-4,5829.86,511.41
req-2410,edge-0,5841.48,487.09
req-2412,edge-1,5849.22,493.06
req-2414,edge-2,5852.39,487.82
req-2416,edge-3,5853.17,504.03
req-2418,edge-4,5841.38,499.70
req-2420,edge-6,5857.98,502.46
req-2422,edge-7,5855.24,514.77
req-2424,edge-1,5864.33,492.38
req-2426,edge-2,5860.90,494.05
req-2428,edge-3,5867.03,504.44
req-2430,edge-1,5887.93,510.41
req-2432,edge-2,5891.96,487.93
req-2434,edge-3,5892.48,510.22
req-2436,edge-4,5881.25,490.27
req-2438,edge-5,5894.79,487.11
req-2440,edge-0,5908.25,495.27
req-2442,edge-5,5904.09,486.78
req-2444,edge-7,5902.03,485.42
req-2446,edge-0,5939.05,500.55
req-2448,edge-4,5930.16,493.18
req-2450,edge-7,5920.09,494.76
req-2452,edge-1,5949.33,499.15
req-2454,edge-2,5940.99,509.43
req-2456,edge-4,5954.48,495.04
req-2458,edge-6,5945.83,494.66
req-2460,edge-8,5946.17,499.08
req-2462,edge-0,5969.13,514.04
req-2464,edge-5,5977.49,504.08
req-2466,edge-6,5969.66,510.45
req-2468,edge-7,5973.07,501.11
req-2470,edge-9,5965.84,505.00
req-2472,edge-0,5986.28,506.48
req-2474,edge-1,5996.34,505.93
req-2476,edge-6,5992.24,504.10
req-2478,edge-8,5983.33,507.31
req-2480,edge-3,6013.02,499.69
req-2482,edge-4,6003.15,510.81
req-2484,edge-6,6012.90,513.16
req-2486,edge-9,6004.57,496.44
req-2488,edge-0,6036.65,490.26
req-2490,edge-1,6022.93,511.90
req-2492,edge-3,6021.73,489.38
req-2494,edge-5,6032.68,512.19
req-2496,edge-9,6025.42,492.50
req-2498,edge-1,6042.37,504.41
req-2500,edge-3,6051.85,488.47
req-2502,edge-4,6043.71,509.72
req-2504,edge-5,6053.61,496.36
req-2506,edge-6,6050.27,510.03
req-2508,edge-0,6063.43,507.88
req-2510,edge-1,6073.26,505.89
req-2512,edge-2,6064.01,491.11
req-2514,edge-3,6072.72,485.66
req-2516,edge-6,6079.30,513.10
req-2518,edge-2,6093.28,497.95
req-2520,edge-3,6097.75,509.53
req-2522,edge-4,6091.10,504.36
req-2524,edge-5,6081.80,486.05
req-2526,edge-6,6094.62,510.28
req-2528,edge-0,6110.51,502.26
req-2530,edge-2,6106.10,507.76
req-2532,edge-3,6105.47,492.61
req-2534,edge-4,6113.49,502.28
req-2536,edge-6,6104.50,485.80
req-2538,edge-0,6122.94,493.70
req-2540,edge-1,6132.35,514.96
req-2542,edge-2,6124.06,508.44
req-2544,edge-5,6129.41,499.04
req-2546,edge-6,6128.74,488.00
req-2548,edge-0,6154.12,499.93
req-2550,edge-3,6156.94,500.04
req-2552,edge-9,6151.41,488.03
req-2554,edge-2,6164.86,491.39
req-2556,edge-7,6163.02,500.47
req-2558,edge-9,6174.66,502.34
req-2560,edge-3,6198.75,488.96
req-2562,edge-0,6201.92,503.14
req-2564,edge-3,6217.81,488.89
req-2566,edge-4,6214.71,510.99
req-2568,edge-5,6201.92,508.57
req-2570,edge-6,6205.81,510.31
req-2572,edge-2,6238.41,497.46
req-2574,edge-3,6223.79,495.23
req-2576,edge-5,6230.34,493.18
req-2578,edge-0,6243.39,488.58
req-2580,edge-1,6247.45,488.24
req-2582,edge-2,6242.14,511.62
req-2584,edge-3,6240.07,486.37
req-2586,edge-4,6253.60,498.64
req-2588,edge-6,6252.61,494.81
req-2590,edge-9,6253.05,506.59
req-2592,edge-0,6276.95,496.81
req-2594,edge-1,6272.25,506.94
req-2596,edge-4,6262.79,508.36
req-2598,edge-6,6276.36,491.13
req-2600,edge-1,6285.20,492.21
req-2602,edge-3,6288.48,485.41
req-2604,edge-4,6298.90,513.59
req-2606,edge-7,6295.39,503.12
req-2608,edge-9,6283.99,506.42
req-2610,edge-1,6314.73,509.04
req-2612,edge-3,6301.08,511.24
req-2614,edge-6,6317.55,489.05
req-2616,edge-3,6320.17,490.07
req-2618,edge-4,6324.44,494.37
req-2620,edge-5,6321.30,497.99
req-2622,edge-7,6324.91,505.38
req-2624,edge-0,6340.19,485.93
req-2626,edge-1,6347.38,501.23
req-2628,edge-4,6346.10,510.17
req-2630,edge-0,6360.53,510.69
req-2632,edge-2,6369.71,498.24
req-2634,edge-3,6363.93,507.99
req-2636,edge-4,6377.30,488.51
req-2638,edge-6,6368.98,491.97
req-2640,edge-0,6383.56,506.69
req-2642,edge-4,6381.67,490.58
req-2644,edge-5,6394.09,487.25
req-2646,edge-6,6386.55,514.89
req-2648,edge-2,6415.98,499.22
req-2650,edge-3,6411.64,492.59
req-2652,edge-4,6409.60,493.67
req-2654,edge-7,6409.22,492.48
req-2656,edge-1,6431.49,493.29
req-2658,edge-2,6425.70,486.07
req-2660,edge-4,6430.85,498.07
req-2662,edge-0,6450.96,509.21
req-2664,edge-1,6450.91,490.97
req-2666,edge-4,6443.62,514.90
req-2668,edge-5,6448.44,498.33
req-2670,edge-2,6472.08,491.53
req-2672,edge-3,6464.10,506.77
req-2674,edge-4,6469.32,512.48
req-2676,edge-1,6496.42,497.44
req-2678,edge-2,6497.83,497.44
req-2680,edge-3,6506.26,504.09
req-2682,edge-5,6503.61,490.65
req-2684,edge-6,6519.17,489.48
req-2686,edge-9,6500.74,487.50
req-2688,edge-1,6524.62,496.89
req-2690,edge-2,6531.29,513.31
req-2692,edge-0,6541.35,505.36
req-2694,edge-1,6555.46,513.93
req-2696,edge-2,6555.27,505.74
req-2698,edge-3,6540.16,509.29
req-2700,edge-6,6550.26,503.89
req-2702,edge-9,6541.45,494.13
req-2704,edge-0,6572.81,502.19
req-2706,edge-2,6563.94,509.87
req-2708,edge-4,6571.30,507.83
req-2710,edge-5,6575.75,498.99
req-2712,edge-6,6567.65,508.78
req-2714,edge-0,6588.40,507.78
req-2716,edge-2,6597.51,489.10
req-2718,edge-6,6582.30,507.29
req-2720,edge-8,6584.60,489.12
req-2722,edge-0,6611.85,510.05
req-2724,edge-1,6618.74,500.40
req-2726,edge-2,6603.08,493.86
req-2728,edge-3,6616.60,493.30
req-2730,edge-6,6605.99,508.33
req-2732,edge-1,6626.07,497.21
req-2734,edge-3,6639.40,491.04
req-2736,edge-4,6624.73,513.10
req-2738,edge-6,6632.42,489.19
req-2740,edge-0,6654.60,500.77
req-2742,edge-3,6645.74,487.05
req-2744,edge-5,6654.48,510.43
req-2746,edge-6,6640.98,505.49
req-2748,edge-7,6650.26,492.68
req-2750,edge-9,6640.27,486.34
req-2752,edge-0,6664.06,514.99
req-2754,edge-2,6673.02,488.72
req-2756,edge-5,6663.43,502.12
req-2758,edge-8,6662.44,500.81
req-2760,edge-0,6685.47,486.33
req-2762,edge-1,6697.67,509.81
req-2764,edge-3,6685.74,509.37
req-2766,edge-4,6680.81,491.33
req-2768,edge-0,6717.01,511.70
req-2770,edge-2,6703.74,499.09
req-2772,edge-3,6700.36,494.36
req-2774,edge-9,6719.25,507.67
req-2776,edge-1,6737.10,496.91
req-2778,edge-2,6724.24,505.44
req-2780,edge-3,6733.59,485.60
req-2782,edge-5,6722.14,489.20
req-2784,edge-9,6725.03,512.76
req-2786,edge-3,6748.50,499.27
req-2788,edge-6,6759.68,494.38
req-2790,edge-9,6751.64,511.23
req-2792,edge-2,6763.52,511.85
req-2794,edge-5,6774.94,509.34
req-2796,edge-7,6760.89,504.44
req-2798,edge-9,6761.69,491.80
req-2800,edge-1,6794.09,504.75
req-2802,edge-2,6783.51,494.91
req-2804,edge-3,6790.52,498.65
req-2806,edge-4,6797.74,494.31
req-2808,edge-5,6796.10,506.75
req-2810,edge-6,6791.02,494.76
req-2812,edge-0,6804.79,485.92
req-2814,edge-1,6808.53,513.84
req-2816,edge-2,6800.04,500.35
req-2818,edge-3,6805.82,514.28
req-2820,edge-5,6801.24,494.45
req-2822,edge-6,6809.59,508.41
req-2824,edge-1,6824.46,487.83
req-2826,edge-2,6826.73,487.13
req-2828,edge-3,6825.00,504.05
req-2830,edge-5,6830.30,511.14
req-2832,edge-6,6827.80,499.42
req-2834,edge-0,6842.08,493.08
req-2836,edge-1,6840.64,501.48
req-2838,edge-2,6843.99,494.13
req-2840,edge-3,6854.20,512.08
req-2842,edge-4,6854.41,489.68
req-2844,edge-6,6857.40,497.85
req-2846,edge-8,6846.87,487.34
req-2848,edge-0,6864.05,488.16
req-2850,edge-3,6872.29,498.24
req-2852,edge-4,6868.68,508.42
req-2854,edge-8,6874.30,487.05
req-2856,edge-0,6880.62,497.51
req-2858,edge-1,6893.15,512.69
req-2860,edge-3,6887.66,512.03
req-2862,edge-4,6888.33,501.87
req-2864,edge-9,6899.98,486.33
req-2866,edge-1,6912.88,506.10
req-2868,edge-3,6907.11,492.85
req-2870,edge-8,6903.41,508.30
req-2872,edge-0,6939.43,487.96
req-2874,edge-1,6939.31,490.09
req-2876,edge-5,6934.61,512.09
req-2878,edge-7,6932.67,497.78
req-2880,edge-9,6931.00,488.37
req-2882,edge-0,6954.75,498.89
req-2884,edge-1,6941.71,489.27
req-2886,edge-0,6972.33,490.16
req-2888,edge-2,6972.69,495.93
req-2890,edge-4,6962.29,510.61
req-2892,edge-5,6975.27,511.34
req-2894,edge-1,6985.65,490.71
req-2896,edge-3,6984.91,497.67
req-2898,edge-7,6996.39,487.54
req-2900,edge-1,7007.86,493.88
req-2902,edge-2,7004.03,488.49
req-2904,edge-5,7005.96,496.42
req-2906,edge-0,7033.42,488.83
req-2908,edge-1,7032.01,507.46
req-2910,edge-2,7035.39,507.94
req-2912,edge-4,7033.83,492.37
req-2914,edge-7,7039.90,514.37
req-2916,edge-8,7034.05,512.72
req-2918,edge-1,7048.03,486.04
req-2920,edge-2,7043.27,497.89
req-2922,edge-3,7056.51,507.34
req-2924,edge-6,7042.87,511.43
req-2926,edge-7,7047.38,487.79
req-2928,edge-0,7070.56,485.19
req-2930,edge-2,7066.24,489.71
req-2932,edge-5,7062.06,499.74
req-2934,edge-1,7083.78,494.66
req-2936,edge-2,7086.37,494.95
req-2938,edge-4,7090.20,496.39
req-2940,edge-5,7088.51,493.98
req-2942,edge-6,7087.46,514.18
req-2944,edge-9,7095.93,504.71
req-2946,edge-1,7101.85,488.60
req-2948,edge-3,7108.23,498.53
req-2950,edge-7,7114.40,504.95
req-2952,edge-1,7137.23,509.96
